380 0.911027 0.765824
381 0.910441 0.764901
382 0.909853 0.763976
383 0.909263 0.763049
384 0.908670 0.762122
385 0.908075 0.761193
386 0.907478 0.760263
387 0.906878 0.759332
388 0.906276 0.758400
389 0.905672 0.757467
390 0.905065 0.756532
391 0.904456 0.755596
392 0.903845 0.754659
393 0.903231 0.753721
394 0.902616 0.752781
395 0.901997 0.751841
396 0.901377 0.750899
397 0.900754 0.749956
398 0.900128 0.749012
399 0.899500 0.748066
400 0.898870 0.747120
401 0.898238 0.746172
402 0.897603 0.745223
403 0.896966 0.744273
404 0.896326 0.743322
405 0.895684 0.742369
406 0.895040 0.741416
407 0.894393 0.740461
408 0.893744 0.739505
409 0.893093 0.738548
410 0.892439 0.737589
411 0.891783 0.736630
412 0.891124 0.735669
413 0.890463 0.734708
414 0.889799 0.733745
415 0.889134 0.732780
416 0.888465 0.731815
417 0.887795 0.730849
418 0.887122 0.729881
419 0.886446 0.728912
420 0.885768 0.727942
421 0.885088 0.726971
422 0.884405 0.725999
423 0.883720 0.725026
424 0.883032 0.724051
425 0.882342 0.723075
426 0.881650 0.722098
427 0.880955 0.721120
428 0.880257 0.720141
429 0.879557 0.719161
430 0.878855 0.718180
431 0.878150 0.717197
432 0.877443 0.716213
433 0.876733 0.715229
434 0.876021 0.714243
435 0.875307 0.713255
436 0.874590 0.712267
437 0.873870 0.711278
438 0.873148 0.710287
439 0.872424 0.709296
440 0.871697 0.708303
441 0.870968 0.707309
442 0.870236 0.706314
443 0.869501 0.705318
444 0.868764 0.704321
445 0.868025 0.703322
446 0.867283 0.702323
447 0.866539 0.701322
448 0.865792 0.700320
449 0.865043 0.699318
450 0.864291 0.698314
451 0.863536 0.697308
452 0.862780 0.696302
453 0.862020 0.695295
454 0.861258 0.694286
455 0.860494 0.693277
456 0.859727 0.692266
457 0.858957 0.691255
458 0.858185 0.690242
459 0.857411 0.689228
460 0.856634 0.688213
461 0.855854 0.687196
462 0.855072 0.686179
463 0.854288 0.685161
464 0.853500 0.684141
465 0.852711 0.683121
466 0.851918 0.682099
467 0.851123 0.681076
468 0.850326 0.680052
469 0.849526 0.679027
470 0.848724 0.678001
471 0.847918 0.676974
472 0.847111 0.675946
473 0.846301 0.674917
474 0.845488 0.673886
475 0.844672 0.672855
476 0.843854 0.671822
477 0.843034 0.670789
478 0.842211 0.669754
479 0.841385 0.668718
480 0.840557 0.667681
481 0.839726 0.666643
482 0.838893 0.665604
483 0.838056 0.664564
484 0.837218 0.663523
485 0.836377 0.662480
486 0.835533 0.661437
487 0.834686 0.660393
488 0.833837 0.659347
489 0.832986 0.658301
490 0.832131 0.657253
491 0.831274 0.656204
492 0.830415 0.655154
493 0.829553 0.654103
494 0.828688 0.653052
495 0.827820 0.651999
496 0.826950 0.650945
497 0.826078 0.649889
498 0.825202 0.648833
499 0.824325 0.647776
500 0.823444 0.646718
501 0.822561 0.645658
502 0.821675 0.644598
503 0.820786 0.643537
504 0.819895 0.642474
505 0.819001 0.641410
506 0.818105 0.640346
507 0.817206 0.639280
508 0.816304 0.638213
509 0.815399 0.637146
510 0.814492 0.636077
511 0.813583 0.635007
512 0.812670 0.633936
513 0.811755 0.632864
514 0.810837 0.631791
515 0.809917 0.630717
516 0.808993 0.629642
517 0.808068 0.628566
518 0.807139 0.627489
519 0.806208 0.626410
520 0.805274 0.625331
521 0.804337 0.624251
522 0.803398 0.623170
523 0.802456 0.622087
524 0.801511 0.621004
525 0.800564 0.619919
526 0.799614 0.618834
527 0.798661 0.617748
528 0.797705 0.616660
529 0.796747 0.615571
530 0.795786 0.614482
531 0.794822 0.613391
532 0.793856 0.612300
533 0.792886 0.611207
534 0.791915 0.610113
535 0.790940 0.609019
536 0.789963 0.607923
537 0.788982 0.606826
538 0.788000 0.605728
539 0.787014 0.604630
540 0.786026 0.603530
541 0.785035 0.602429
542 0.784041 0.601327
543 0.783044 0.600224
544 0.782045 0.599120
545 0.781043 0.598015
546 0.780038 0.596910
547 0.779030 0.595803
548 0.778020 0.594695
549 0.777007 0.593586
550 0.775991 0.592476
551 0.774972 0.591365
552 0.773951 0.590253
553 0.772926 0.589140
554 0.771899 0.588026
555 0.770870 0.586911
556 0.769837 0.585795
557 0.768802 0.584678
558 0.767764 0.583560
559 0.766723 0.582441
560 0.765679 0.581321
561 0.764632 0.580200
562 0.763583 0.579078
563 0.762531 0.577955
564 0.761476 0.576831
565 0.760418 0.575706
566 0.759358 0.574580
567 0.758294 0.573453
568 0.757228 0.572325
569 0.756159 0.571196
570 0.755087 0.570066
571 0.754012 0.568936
572 0.752935 0.567804
573 0.751855 0.566671
574 0.750772 0.565537
575 0.749686 0.564402
576 0.748597 0.563266
577 0.747505 0.562129
578 0.746411 0.560991
579 0.745313 0.559852
580 0.744213 0.558713
581 0.743110 0.557572
582 0.742004 0.556430
583 0.740896 0.555287
584 0.739784 0.554144
585 0.738670 0.552999
586 0.737552 0.551853
587 0.736432 0.550707
588 0.735309 0.549559
589 0.734183 0.548410
590 0.733055 0.547261
591 0.731923 0.546110
592 0.730789 0.544959
593 0.729651 0.543806
594 0.728511 0.542653
595 0.727368 0.541498
596 0.726222 0.540343
597 0.725073 0.539186
598 0.723921 0.538029
599 0.722767 0.536871
600 0.721609 0.535711
601 0.720449 0.534551
602 0.719285 0.533390
603 0.718119 0.532228
604 0.716950 0.531064
605 0.715778 0.529900
606 0.714603 0.528735
607 0.713425 0.527569
608 0.712244 0.526402
609 0.711061 0.525234
610 0.709874 0.524065
611 0.708684 0.522895
612 0.707492 0.521725
613 0.706297 0.520553
614 0.705098 0.519380
615 0.703897 0.518206
616 0.702693 0.517032
617 0.701486 0.515856
618 0.700276 0.514680
619 0.699063 0.513502
620 0.697847 0.512324
621 0.696628 0.511144
622 0.695406 0.509964
623 0.694182 0.508783
624 0.692954 0.507600
625 0.691723 0.506417
626 0.690490 0.505233
627 0.689253 0.504048
628 0.688014 0.502862
629 0.686771 0.501675
630 0.685526 0.500487
631 0.684277 0.499298
632 0.683026 0.498108
633 0.681772 0.496917
634 0.680514 0.495726
635 0.679254 0.494533
636 0.677991 0.493340
637 0.676724 0.492145
638 0.675455 0.490950
639 0.674183 0.489753
640 0.672908 0.488556
641 0.671629 0.487358
642 0.670348 0.486158
643 0.669064 0.484958
644 0.667777 0.483757
645 0.666487 0.482555
646 0.665194 0.481352
647 0.663897 0.480149
648 0.662598 0.478944
649 0.661296 0.477738
